date,code_region,categorie,defm,libelle_region
1999-05,93,E,4900,Provence-Alpes-Côte d'Azur
1999-05,94,A,13900,Corse
1999-05,94,B,500,Corse
1999-05,94,C,700,Corse
1999-05,94,D,600,Corse
1999-05,94,E,200,Corse
1999-05,NA,A,163200,NA
1999-05,NA,B,14400,NA
1999-05,NA,C,24100,NA
1999-05,NA,D,6900,NA
1999-05,NA,E,3700,NA
1999-06,11,A,549800,Île-de-France
1999-06,11,B,55900,Île-de-France
1999-06,11,C,96900,Île-de-France
1999-06,11,D,38100,Île-de-France
1999-06,11,E,12e3,Île-de-France
1999-06,24,A,98800,Centre-Val de Loire
1999-06,24,B,16800,Centre-Val de Loire
1999-06,24,C,31e3,Centre-Val de Loire
1999-06,24,D,4600,Centre-Val de Loire
1999-06,24,E,7400,Centre-Val de Loire
1999-06,27,A,108100,Bourgogne-Franche-Comté
1999-06,27,B,17900,Bourgogne-Franche-Comté
1999-06,27,C,31800,Bourgogne-Franche-Comté
1999-06,27,D,5400,Bourgogne-Franche-Comté
1999-06,27,E,8300,Bourgogne-Franche-Comté
1999-06,28,A,159900,Normandie
1999-06,28,B,25100,Normandie
1999-06,28,C,43800,Normandie
1999-06,28,D,10200,Normandie
1999-06,28,E,13700,Normandie
1999-06,32,A,345700,Nord-Pas-de-Calais-Picardie
1999-06,32,B,41800,Nord-Pas-de-Calais-Picardie
1999-06,32,C,63200,Nord-Pas-de-Calais-Picardie
1999-06,32,D,15200,Nord-Pas-de-Calais-Picardie
1999-06,32,E,30400,Nord-Pas-de-Calais-Picardie
1999-06,44,A,214700,Alsace-Champagne-Ardenne-Lorraine
1999-06,44,B,30100,Alsace-Champagne-Ardenne-Lorraine
1999-06,44,C,50400,Alsace-Champagne-Ardenne-Lorraine
1999-06,44,D,12500,Alsace-Champagne-Ardenne-Lorraine
1999-06,44,E,16300,Alsace-Champagne-Ardenne-Lorraine
1999-06,52,A,131600,Pays de la Loire
1999-06,52,B,27600,Pays de la Loire
1999-06,52,C,49900,Pays de la Loire
1999-06,52,D,6700,Pays de la Loire
1999-06,52,E,8400,Pays de la Loire
1999-06,53,A,108700,Bretagne
1999-06,53,B,20500,Bretagne
1999-06,53,C,40700,Bretagne
1999-06,53,D,5500,Bretagne
1999-06,53,E,6400,Bretagne
1999-06,75,A,239e3,Aquitaine-Limousin-Poitou-Charentes
1999-06,75,B,42600,Aquitaine-Limousin-Poitou-Charentes
1999-06,75,C,73800,Aquitaine-Limousin-Poitou-Charentes
1999-06,75,D,13700,Aquitaine-Limousin-Poitou-Charentes
1999-06,75,E,20600,Aquitaine-Limousin-Poitou-Charentes
1999-06,76,A,274800,Languedoc-Roussillon-Midi-Pyrénées
1999-06,76,B,35400,Languedoc-Roussillon-Midi-Pyrénées
1999-06,76,C,58500,Languedoc-Roussillon-Midi-Pyrénées
1999-06,76,D,13400,Languedoc-Roussillon-Midi-Pyrénées
1999-06,76,E,19100,Languedoc-Roussillon-Midi-Pyrénées
1999-06,84,A,290800,Auvergne-Rhône-Alpes
1999-06,84,B,37200,Auvergne-Rhône-Alpes
1999-06,84,C,62700,Auvergne-Rhône-Alpes
1999-06,84,D,15400,Auvergne-Rhône-Alpes
1999-06,84,E,16900,Auvergne-Rhône-Alpes
1999-06,93,A,149600,Provence-Alpes-Côte d'Azur
1999-06,93,B,16100,Provence-Alpes-Côte d'Azur
1999-06,93,C,24e3,Provence-Alpes-Côte d'Azur
1999-06,93,D,5e3,Provence-Alpes-Côte d'Azur
1999-06,93,E,4900,Provence-Alpes-Côte d'Azur
1999-06,94,A,13100,Corse
1999-06,94,B,500,Corse
1999-06,94,C,700,Corse
1999-06,94,D,500,Corse
1999-06,94,E,200,Corse
1999-06,NA,A,160300,NA
1999-06,NA,B,13800,NA
1999-06,NA,C,25900,NA
1999-06,NA,D,5600,NA
1999-06,NA,E,4200,NA
1999-07,11,A,557300,Île-de-France
1999-07,11,B,49e3,Île-de-France
1999-07,11,C,91e3,Île-de-France
1999-07,11,D,29900,Île-de-France
1999-07,11,E,11500,Île-de-France
1999-07,24,A,99900,Centre-Val de Loire
1999-07,24,B,15900,Centre-Val de Loire
1999-07,24,C,30800,Centre-Val de Loire
1999-07,24,D,3e3,Centre-Val de Loire
1999-07,24,E,7100,Centre-Val de Loire
1999-07,27,A,111400,Bourgogne-Franche-Comté
1999-07,27,B,17e3,Bourgogne-Franche-Comté
1999-07,27,C,31300,Bourgogne-Franche-Comté
1999-07,27,D,2900,Bourgogne-Franche-Comté
1999-07,27,E,7800,Bourgogne-Franche-Comté
1999-07,28,A,160700,Normandie
1999-07,28,B,23400,Normandie
1999-07,28,C,45900,Normandie
1999-07,28,D,6100,Normandie
1999-07,28,E,13800,Normandie
1999-07,32,A,347200,Nord-Pas-de-Calais-Picardie
1999-07,32,B,37100,Nord-Pas-de-Calais-Picardie
1999-07,32,C,67600,Nord-Pas-de-Calais-Picardie
1999-07,32,D,8800,Nord-Pas-de-Calais-Picardie
1999-07,32,E,30600,Nord-Pas-de-Calais-Picardie
1999-07,44,A,219400,Alsace-Champagne-Ardenne-Lorraine
1999-07,44,B,29100,Alsace-Champagne-Ardenne-Lorraine
1999-07,44,C,49400,Alsace-Champagne-Ardenne-Lorraine
1999-07,44,D,8500,Alsace-Champagne-Ardenne-Lorraine
1999-07,44,E,16100,Alsace-Champagne-Ardenne-Lorraine
1999-07,52,A,136600,Pays de la Loire
1999-07,52,B,25800,Pays de la Loire
1999-07,52,C,49100,Pays de la Loire
1999-07,52,D,3500,Pays de la Loire
1999-07,52,E,7300,Pays de la Loire
1999-07,53,A,110900,Bretagne
1999-07,53,B,18300,Bretagne
1999-07,53,C,42100,Bretagne
1999-07,53,D,2700,Bretagne
1999-07,53,E,6e3,Bretagne
1999-07,75,A,241400,Aquitaine-Limousin-Poitou-Charentes
1999-07,75,B,39300,Aquitaine-Limousin-Poitou-Charentes
1999-07,75,C,76200,Aquitaine-Limousin-Poitou-Charentes
1999-07,75,D,8500,Aquitaine-Limousin-Poitou-Charentes
1999-07,75,E,19400,Aquitaine-Limousin-Poitou-Charentes
1999-07,76,A,278600,Languedoc-Roussillon-Midi-Pyrénées
1999-07,76,B,33100,Languedoc-Roussillon-Midi-Pyrénées
1999-07,76,C,61500,Languedoc-Roussillon-Midi-Pyrénées
1999-07,76,D,7400,Languedoc-Roussillon-Midi-Pyrénées
1999-07,76,E,18300,Languedoc-Roussillon-Midi-Pyrénées
1999-07,84,A,292700,Auvergne-Rhône-Alpes
1999-07,84,B,34300,Auvergne-Rhône-Alpes
1999-07,84,C,64200,Auvergne-Rhône-Alpes
1999-07,84,D,9400,Auvergne-Rhône-Alpes
1999-07,84,E,16200,Auvergne-Rhône-Alpes
1999-07,93,A,148300,Provence-Alpes-Côte d'Azur
1999-07,93,B,14500,Provence-Alpes-Côte d'Azur
1999-07,93,C,24900,Provence-Alpes-Côte d'Azur
1999-07,93,D,3e3,Provence-Alpes-Côte d'Azur
1999-07,93,E,4900,Provence-Alpes-Côte d'Azur
1999-07,94,A,12700,Corse
1999-07,94,B,400,Corse
1999-07,94,C,800,Corse
1999-07,94,D,400,Corse
1999-07,94,E,200,Corse
1999-07,NA,A,160200,NA
1999-07,NA,B,12e3,NA
1999-07,NA,C,26500,NA
1999-07,NA,D,3700,NA
1999-07,NA,E,4300,NA
1999-08,11,A,576e3,Île-de-France
1999-08,11,B,44900,Île-de-France
1999-08,11,C,79100,Île-de-France
1999-08,11,D,3e4,Île-de-France
1999-08,11,E,11200,Île-de-France
1999-08,24,A,106e3,Centre-Val de Loire
